x,y,pop
4910,3190,859
2920,2200,166
4500,2575,369
2995,2210,128
5485,1785,0
4120,2935,3702
4820,2950,556
4715,3235,462
5375,3770,154
4905,3505,1072
4590,2830,2137
4485,3005,2232
4485,3115,2847
4515,3210,282
5545,2505,2109
4535,2300,2889
3180,2210,91
5235,4560,1233
4790,2855,836
3270,2905,3379
4805,4920,28
5145,4975,7
2880,2445,418
4870,2785,1061
5005,3450,17055
4030,2350,39
4950,4930,0
4235,3355,1316
3235,2255,31
4270,2345,22
4865,1985,50
3530,2450,550
3650,2545,806
5160,3120,1690
5005,3455,54754
5300,3650,81
4300,2550,0
4930,3505,27
3195,1845,1
4805,2610,2107
4875,5190,3
4900,2990,1697
5060,5190,0
4575,2585,488
5625,2435,309
3565,2380,1493
4375,2560,1444
4655,4730,0
5245,1790,667
4615,2230,3860
5425,2410,896
5170,2660,496
4645,4080,193
4160,4330,72
4070,2320,1942
3105,1930,0
4690,3835,25
5280,3105,433
5260,3800,0
4350,4600,0
4255,2005,77
4235,2700,1238
4655,3075,2566
2745,1895,10
3640,2885,304
5170,4535,13
4960,5350,30
4270,2455,15846
3770,3110,2310
4630,2680,1411
4765,2855,990
3945,2920,194
3335,2930,2903
5100,4390,27
5450,1855,528
5120,4700,1246
5450,2410,1428
4540,3210,198
5195,4710,53
4910,2540,390
3995,2755,381
5400,2780,214
4985,4970,0
3795,2730,439
5230,2715,773
4605,2685,0
5310,2755,821
4680,3070,4227
4400,4000,16665
5035,5190,0
2995,2100,223
3920,2745,73
4910,4850,2
4910,4960,0
3720,2720,493
4510,2125,5942
4800,5070,0
4935,5245,9
3005,3455,173
5245,4110,190
5145,2660,1156
4045,3085,43322
4260,3350,563
3175,2090,2183
5165,3625,466
3450,1965,137
4490,4460,0
3250,1940,0
3590,2380,508
5515,1990,0
4880,4755,74
4590,4705,18
3690,2625,1523
4435,2725,1649
4465,4465,0
4680,4730,0
4525,2750,3067
5255,3215,469
4720,4690,14
5030,3450,274
3640,2995,1377
3970,3135,4636
4780,3315,1421
4960,5240,0
4210,2960,16635
3210,1860,0
5015,3000,7181
4550,4625,0
3755,2650,1136
4565,2830,1217
4100,3180,3555
3285,1870,3
3540,2000,14
5120,3040,1636
4740,3235,4296
4895,2960,10968
5205,2825,251
4805,2500,418
5185,3395,375
4875,5080,11
5590,2270,625
4395,3525,4114
4830,1945,2
2770,1890,13
4985,2550,32
4720,3930,275
3155,2210,0
5475,2790,0
4410,3105,1574
5260,4560,23
4200,4185,0
3180,1655,2371
4585,2135,0
5395,2315,3
5005,2800,1232
5045,4295,107
3260,2250,1798
4070,2430,1045
4175,3190,5206
5065,4605,217
4165,2415,6460
5765,1645,0
4245,3010,7043
4690,3725,104
5345,1925,79
3045,3535,62
4665,2520,2087
4505,2875,1216
4475,4015,157
4985,4865,3
4825,2580,327
3935,2590,1165
3075,3510,2014
4080,2300,495
4305,4290,18
3790,2980,662
4965,2995,1687
4980,5120,0
5680,2290,284
4395,4085,12
5085,4925,0
4760,2900,451
3870,2910,713
5325,3715,40
4550,2635,0
3660,2645,147
4545,3165,4884
5150,4220,13713
4630,2685,36
4700,3935,140
5060,3310,34461
3315,2300,2822
5210,4610,3
3050,3335,1254
2840,1725,0
4730,4565,0
4725,5095,0
4400,4780,0
3285,1875,8
4755,3430,159
4420,3090,1038
3565,2155,243
4470,3825,557
3240,1840,0
2940,2405,571
4540,1665,5
2760,1795,106
4535,2195,1265
2880,2015,0
3520,2230,0
4655,2860,1286
5195,4365,53
4945,5020,10
4780,4740,0
5465,2800,6
4575,2810,2139
4650,3205,630
4595,3340,922
5035,4190,325
3800,2975,4159
4680,2860,662
4205,3600,2
4730,3255,924
5025,3210,330
3140,2135,303
4830,5135,0
3725,2245,743
5085,2705,936
5460,2285,0
5520,2675,772
3860,3025,1845
3750,2245,63
5295,3960,88
4385,4305,0
4275,3745,305
5070,4290,51
5700,2385,374
5490,2800,0
5430,1655,34
5375,1790,133
4625,3205,811
5425,2185,17
4940,4830,28
5600,2605,231
3820,2735,198
4230,3600,354
5175,3725,140
4700,2625,735
3810,2635,189
3225,3580,726
4530,2875,250
5210,3740,385
5405,1655,136
4560,2195,435
4380,3795,591
5125,4220,1850
5210,3300,683
3725,3115,10
5075,2605,68
3595,2790,2758
4955,5120,0
5395,2310,3
4790,4840,0
5095,3795,57
3675,2720,1322
3845,2910,769
5160,3010,3222
5480,1830,0
3085,2380,263
3960,2590,1218
3090,1850,251
4845,2340,0
4595,2030,1191
5325,2375,36
4725,2800,3699
3385,2885,2046
3500,2470,3902
5120,2830,53738
3205,1740,0
4250,3480,324
4850,1700,2330
2785,1970,5
4805,5135,0
3635,2645,382
4455,4365,2
3220,2295,205
4150,2360,2417
5225,3905,183
3300,2225,31
4480,2145,36
5045,4290,844
4195,2395,18513
5000,3475,4510
4580,3265,2403
4360,4040,5616
4465,2245,3591
3615,2995,2501
4755,4740,0
4975,2655,283
4790,3530,100
4330,3410,5175
3910,3205,511
3945,2250,248622
4265,2775,2591
4445,3825,4242
4860,2680,41
3945,2690,2829
5395,2860,0
5280,3885,83
4430,3190,6360
4775,4500,320
4720,4465,9
2780,2205,5910
4955,2895,5
4210,4055,3
5475,2360,1269
4285,2535,0
4920,5285,0
5175,3295,758
3035,1990,0
3980,2350,23
4990,2995,5685
4515,2975,6310
5445,1730,639
4400,2560,1458
3875,3100,4688
5190,3625,24
5360,3815,325
2745,2105,2587
4840,3820,67
5310,4420,14
4750,5095,0
3055,1750,0
5245,3785,30
5495,2120,0
3925,2490,1781
4515,2535,8302
5545,2850,1991
3765,2980,543
3530,2330,140
4680,3075,3988
3200,2095,145
2890,2115,67
920,950,0
3065,1850,39
4400,3900,1016
5200,4510,30
4765,4840,0
965,985,776
5000,1950,4212
4965,2555,1769
3685,2390,7335
3860,2810,1842
3275,1665,67
3230,1740,310
4870,2780,768
3200,1765,0
5450,2725,1359
3670,2745,3424
4445,4265,0
5335,2035,501
4600,2815,2009
4545,2950,4145
4845,5210,0
4905,1860,5837
3225,2270,64
4260,3580,1555
4760,3115,2949
3305,2200,115
3780,2880,26325
4740,4665,0
4630,3445,1556
4525,2095,57403
5135,3010,2065
5070,3410,471
4405,3975,122
4735,5195,0
4810,3845,339
4970,5020,0
4495,2220,1514
4925,4930,85
2735,1795,318
2855,2015,0
2800,2430,2282
5185,3825,529
4985,4315,135
5730,2470,292
4560,3065,1883
5345,1920,0
4675,3930,72
2775,2085,4164
3800,2535,4872
4835,2680,3976
4705,4565,0
4630,2135,822
3740,2145,1616
5025,3650,80
5095,5355,0
5170,3975,105
5035,3310,3315
5410,1895,0
3145,2220,0
3115,2135,161
3040,1675,2885
5045,3410,181
4175,4060,15
5480,2045,0
5610,2705,14
3150,2235,165
5530,2775,332
4370,3695,683
5250,3905,1501
4925,5260,0
4875,4955,9
4295,2525,3526
5415,2085,59
4045,3080,91021
4185,1965,745
3250,2270,213
4890,1985,542
5705,2470,69
4240,3700,1109
3640,3000,1577
4440,3290,559
5450,2185,0
5270,3785,170
5215,3805,52
4475,2345,2354
4920,4405,31
4615,3105,5837
4760,5195,45
5010,3135,668
5185,4265,52
3090,2180,7363
5210,4070,7936
4375,3995,1020
4565,2710,993
4735,2900,690
3210,1980,0
5400,1795,486
5165,3195,1119
4690,2960,1342
4740,3355,9
4450,3625,4768
5685,1485,2142
3955,2350,419
5575,2710,0
4335,3595,3756
5205,3500,0
3170,2220,76
3340,2300,21329
5100,4045,375
3645,2745,1840
3310,2325,2333
4570,3165,254
4605,2135,1373
5050,3650,107
4865,4650,117
3265,2875,1234
4705,3255,1682
4950,5260,0
3215,3480,8871
3680,2845,3135
3060,3435,1986
5700,1615,205
3510,2570,1866
5130,2930,1569
3175,1965,0
4190,3090,367
4520,2775,818
4710,2725,1500
5195,2615,1185
4995,4525,0
4475,3800,582
4915,5045,0
4430,3975,1532
4405,3190,3272
4540,2535,14511
4535,3065,4326
3715,3015,1561
4675,2620,2557
4430,2420,7167
3970,2690,2056
4510,3905,122
4900,4755,0
4860,1800,695
4015,2225,0
4835,5110,0
5350,2375,150
3835,2810,299
4275,2875,2576
4225,3480,3
4980,2895,261
3700,2725,1152
4825,1700,2223
3025,3335,5106
4785,4600,20
5455,1830,2211
4945,2795,2367
5350,3715,66
5320,1745,393
5315,3615,177
4335,4040,8655
4125,2360,7236
4305,3410,1869
3755,2880,245958
4550,2095,41421
4895,3405,24712
5245,3125,901
4995,3185,6436
5200,3200,16605
4410,2660,3
4870,5210,0
3990,2450,3008
4480,4365,0
3750,3115,5821
5460,1630,150
4570,1640,2270
5455,2160,3139
4565,2170,45
4885,3305,319
5355,2785,513
3615,3000,1554
5235,4335,18
6395,1655,0
4415,3290,547
5270,3125,1812
5190,3195,75643
2760,2005,14918
4420,2760,7874
3530,2770,3202
5120,4245,138
5330,4620,0
4620,2035,148
5105,2930,4238
2980,3360,27
4185,4160,0
3015,1790,212
5030,3335,580
4140,3345,609
5675,2490,0
4975,4215,1430
5335,1820,43
3105,1705,0
4725,4440,59
5550,2650,203
4275,4075,0
5240,3600,210
5300,1890,93
4545,2510,539
5465,2145,0
4510,2675,0
5720,2370,624
4535,2850,2888
5755,2420,147
3820,3065,22242
5235,4130,660
4770,3215,9355
3915,2275,6948
4245,2575,0
4945,2590,1043
4725,4765,2
4750,4765,58
3200,1880,0
3165,1865,1
4635,3420,715
4885,3070,16112
4025,4220,72
5575,2915,274
3750,2900,140465
3025,1775,592
4270,2575,10844
4670,2645,78
5080,3510,191
4355,4005,0
5180,3320,685
4780,5070,0
5435,2825,0
3670,2970,13795
4665,3175,264
5075,4040,5
4315,3715,960
3725,2900,11310
4850,4575,114
3125,2235,444
5400,2460,1213
4555,3490,0
3165,1660,904
4730,3910,0
3130,1705,0
4145,2765,4990
4845,2780,1826
4580,1625,5
3080,2080,43
4860,2015,856
5055,4625,76
4575,2155,82
4700,3395,487
4875,4515,5
3175,1760,837
5425,2840,0
3645,2970,1351
4710,3055,9542
4865,4855,0
2865,2115,190
4735,4425,78
5065,4725,971
5240,3805,0
3050,1775,990
5055,3510,594
5490,2145,0
4545,1640,2719
5345,3915,0
3720,3050,280
5170,3220,1301
4895,3170,1028
5260,4335,104
5170,3660,247
4940,1960,104
770,960,0
3330,2200,4698
4500,3805,397
5265,3985,38
5450,2840,3
2955,3360,277
5005,3335,1056
4910,4530,0
5150,4880,47
4905,5060,6
4365,4105,7113
2785,2185,1635
4790,5170,0
5505,2775,949
4615,2785,9560
4400,4120,549
4705,3910,166
5740,2345,1318
3640,2240,315
5220,4055,0
3965,2450,509
5540,2550,5151
5585,2810,1416
5290,1765,0
4995,2855,692
4935,2490,580
4405,2420,8866
4310,3210,796
4875,4750,38
4700,4060,15
4925,5145,0
3690,2505,389
3805,2835,1639
4285,4175,0
5250,3700,36
5230,4810,0
3690,2945,1442
3675,2290,2828
4550,4070,146
4175,2515,0
4060,2425,39
5085,3035,4671
3805,2510,350
4700,4265,559
4940,5045,19
3675,2605,505
4600,3380,1712
4075,2385,0
5040,1910,473
4840,2480,78
4320,4190,1623
3075,1950,133
4095,2585,516
5685,2590,101
3540,2430,1577
4735,3230,1965
4050,4220,66
4325,2505,5415
5135,4980,12
4380,4005,1266
5155,3320,1334
5020,3675,8125
4500,3680,630
4835,2915,2107
4450,4730,0
4315,3510,1468
3905,2290,145
5525,2650,917
4470,3150,1325
5335,4145,0
4470,4265,0
3710,2825,234
5275,1865,200
4635,3855,45
5260,4130,32
4990,2555,2153
4740,2700,1198
5010,2805,306
4860,5110,0
3240,3480,59557
4570,2835,11465
3035,3435,490
4565,3365,387
4985,3085,23458
4885,5180,0
5255,1780,0
5360,2035,4266
3405,2765,7036
3630,2895,767
4935,2695,1697
3825,2710,176
3505,2770,757
4420,3875,390
4235,3580,21
2930,2070,66
5370,3915,80
3985,2650,1030
4215,3700,901
5710,1830,525
4100,2615,3273
5145,3660,10793
4165,3090,2092
4665,2960,529
4770,4640,2
4960,2695,81
4820,5035,79
4765,5170,0
3820,2850,219
3665,2945,30014
4600,4250,0
3230,2070,1465
5290,3985,33
3075,2165,451
5200,3525,144
3615,2240,96
4835,2015,7
5175,2640,702
4285,2650,8507
3605,2580,466
3190,1660,78
3185,2190,117
4280,3985,45
5715,2345,1340
4930,5060,0
4720,2825,703
4825,4575,56
5720,1815,0
4715,3355,13
4640,2785,1774
3065,2180,230
3110,1730,2
4300,3550,1605
3105,2260,73
4590,3365,279
4590,2710,25
3710,2620,311
3070,1650,2
5120,3485,370
5300,2650,75
4715,2700,29
5080,4625,114
4640,3105,13548
4585,3240,1290
5310,3755,155
3060,1990,0
4815,2480,0
3190,1865,0
5415,1755,47
5440,1755,57
5385,2210,101
5165,2980,323
4370,2580,1255
5140,4120,11710
4890,4855,345
3995,2310,2552
3940,2275,6002
5225,3700,173
5435,2285,104
3290,2230,7
4290,2775,1120
4990,2790,1954
4270,2800,2091
4965,5220,0
5285,3860,47
4780,4625,15
3240,2925,1930
4255,3985,0
4775,5155,0
3705,2700,371
3835,3025,28370
3255,3440,0
5355,2350,323
4330,4065,15288
4985,2870,1605
3830,2835,418
3315,1855,1219
4990,5220,0
3715,2145,63
4465,4580,0
5360,1820,19
4960,2490,481
5105,3145,1892
3590,2155,4
5480,2700,2612
4000,2265,4950
2975,3335,301
3310,2000,0
5060,4190,60
4400,4555,240
5435,1630,173
2905,2070,1
4590,2170,804
4610,3040,2597
4195,3155,641
5380,2785,1376
4690,2520,2282
5305,4395,0
3605,2895,480
4915,4830,27
5655,2415,876
4745,3215,2501
5190,4730,16
4495,4440,0
4830,5250,9324
3205,2070,154
5220,3605,703
4310,4405,0
5455,2700,413
4560,2850,2200
3215,1840,0
2845,2030,53
4610,3245,307
3630,2580,403
4860,2915,5733
4855,3445,465
3235,3565,1076
3900,3105,52074
4445,3150,5668
3765,2755,13011
4795,5030,0
3850,2710,183
4325,4255,33
4450,2620,167
5000,2820,863
5130,3145,1215
5460,2825,974
2775,1870,2392
4810,5280,0
3295,1975,87
4010,2590,539
4745,4640,13
4055,2300,820
4035,2425,4
4195,2500,2622
4820,1950,124
5190,2980,273
4280,3780,397
5280,1780,0
3685,2820,362
2990,1675,3598
4485,4115,4451
3950,2490,2582
5570,2850,0
3265,2230,668
5050,3210,906
5220,3400,122
3210,2195,0
4540,2975,327
4965,2790,3070
3270,2245,752
4690,3175,1150
4020,3130,11879
4660,3855,91
3095,3595,357
5315,2500,246
5485,2020,259
4105,2915,20746
4425,4730,3
1810,1205,0
4510,4895,48
4910,5185,0
4525,2635,188
4695,2820,50
5400,2665,1360
5655,2290,318
3130,2260,299
4455,2145,42
3515,2430,1613
3045,1650,349
5235,2570,372
3100,3390,622
3175,3525,477
2735,2005,3702
4575,3025,994
4360,3710,623
4780,3430,284
4995,4965,0
5015,1910,8896
3660,2440,246
5545,1745,6807
4760,1995,1454
4230,2725,4907
3635,2210,0
4410,4655,0
4125,2565,0
3355,1930,7
4695,4345,298
5730,1915,327
4915,2495,1628
3615,2680,934
4430,3075,7934
2670,1760,3401
4650,2010,4297
2870,2030,214
4305,4495,39
5180,2880,784
5265,4310,17
4380,2680,202
4425,2620,631
4315,4155,0
3085,2265,90
4880,3445,1636
4320,3635,538
5190,3850,1204
5580,2835,1890
3445,2840,5328
4000,2490,132
4415,2960,2402
5200,3845,494
4255,2900,18128
5240,4255,489
4865,5295,0
5360,2380,100
4215,3585,0
4455,3250,3145
3695,2695,1652
3045,1975,781
4850,2815,4281
4400,2445,2446
3650,2780,18992
5430,2640,97
5240,4135,3202
5165,2540,74
5150,3115,702
5795,2270,0
3625,2340,6216
4520,4095,103
5025,4765,4
2900,1880,0
3865,2335,1597
4460,3950,258
5345,4470,59
5335,2380,324
2715,1820,44
2940,2170,185
4390,2340,1290
5150,3345,603
5420,1670,0
3785,2515,2121
4975,2770,8690
4235,4115,0
2980,1815,220
2720,2045,7748
4755,4625,30
1810,1525,2043
5045,3185,752
3680,2090,20396
4330,4495,78
4515,4870,0
5215,4135,49
4875,1880,3808
4685,3375,192
2955,1815,0
4630,3790,1247
5370,4470,50
4695,3035,2620
4785,5255,0
4885,1750,1282
4425,3850,4112
5115,3245,2617
4295,4390,492
5140,3685,641
4735,1995,2041
3660,2210,0
2750,1920,21
3215,1615,8244
4815,2715,1924
5060,3635,371
5290,4310,455
5140,3245,1824
4250,3685,220
4705,4360,71
5200,4835,0
5325,2600,2703
2865,1785,235
4685,2495,19
2950,2270,50
5350,1720,364
4280,2900,3200
4150,2565,2796
4535,4170,0
4430,4415,0
4490,3350,138
5210,3505,0
3775,2855,15287
4440,2960,1270
5545,2735,2364
3265,2005,5
4585,4795,0
4330,3735,918
2800,2315,997
5195,3170,1486
5175,4280,157
4405,2860,4450
2915,2170,75
3640,2680,66
4730,3370,481
3710,2940,1665
3655,2090,9323
3595,2915,245
4540,4870,0
4185,2840,10857
4505,3980,44
4490,4580,0
3420,2665,15547
5145,2780,0
4950,2595,785
3015,3350,2505
4295,3080,10549
5010,4240,293
4875,5395,0
4255,3780,69
4685,4685,0
4600,1620,0
5645,2315,5963
5070,4065,0
3545,2730,592
4365,2340,494
4435,4830,201
4700,2740,1
4445,2160,91
4510,4235,0
5090,5055,0
5165,3850,20476
5205,4155,24
5175,3520,1163
3135,1455,70053
4740,4460,543
3620,2135,919
5625,2555,144
3250,1715,4
5340,2500,2308
3165,3425,771
4585,4905,0
5070,5295,0
4145,3205,803
5020,1915,8726
3895,2970,1137
4570,4270,4
4715,3030,670
3035,1875,0
5040,4665,67
4545,3390,620
4635,2985,6378
4810,4720,0
3580,2830,814
4550,2870,1524
5060,3085,777
4255,3660,564
4560,4170,12
4555,2935,1430
4465,3350,531
4225,4015,0
4010,2700,2023
4650,5080,36
4375,2440,2129
4305,4065,741
4530,4195,184
3790,2755,1139
5585,2475,1056
4750,3130,1416
4675,3275,1911
4845,4105,0
4390,4330,0
4440,3175,1333
4395,4200,9
5125,4655,0
2965,2355,14
4165,3295,1787
3960,2475,1032
3930,2290,1900
5380,2350,420
5075,4500,104
2925,2270,63
3685,2595,970
3445,2400,216
5085,3260,2282
2765,2210,13318
5200,3405,1624
4280,3115,3823
4405,4415,0
5065,4840,71
5310,1990,137
5215,2610,67
3155,1885,0
4935,5125,0
2890,1785,0
5445,2060,466
2975,1775,0
3275,2105,0
2900,2095,59
4840,2715,1239
4225,3685,50
5175,4830,0
5010,1935,2043
5415,2740,562
5440,2740,3168
3545,2180,3
4660,3420,539
4370,4025,2964
3830,2510,5681
3625,2780,761
5125,3345,1372
4390,2780,1652
4290,3760,921
4515,2100,17160
3785,2955,1034
4200,3300,2180
3865,2995,511
3070,1975,17
5470,2060,378
3185,3385,876
4420,4755,282
4135,2665,11272
2855,1685,0
4440,2185,543
4320,4395,18
4340,2405,13120
5310,2525,0
4685,1615,30
4340,4155,126
5680,1735,257
4750,4440,0
4475,4240,7
4555,1625,174
3575,2050,514
4620,4450,17
5860,1700,0
4815,4040,23
4890,5295,12
4585,2255,1183
3890,2995,1380
4625,5080,129
4525,4970,42
4645,2645,1081
4735,4865,0
3185,1630,0
5365,2010,0
5090,4840,0
3635,2440,3423
4570,3390,425
4660,2985,3498
4210,3725,22
5300,4415,11
4505,4195,81
4725,3130,1259
3090,2305,47
4355,2680,0
4450,3850,2854
5405,2640,720
4365,4330,18
4965,2670,1665
4345,3260,3578
4720,2040,1307
5185,4930,0
4405,3075,380
3040,1790,0
4960,2805,3643
5100,2955,657
4980,2690,921
5085,3810,0
2790,2210,9205
5650,2555,0
4280,3660,210
4270,2690,2059
1845,1480,0
3935,2475,885
5555,2835,523
3815,2935,717
5700,2180,370
4120,2815,6
4260,4115,3
5390,2010,1237
4315,2405,1037
3720,2600,276
5305,4620,15
5250,2470,71
4940,2495,99
5420,2660,1427
4320,3085,5283
2645,1760,616
3535,2080,0
4170,3205,697
4550,4970,0
4120,3380,4
3310,1995,258
4525,2870,2745
3225,1715,18
3095,2365,158
3190,3425,913
4700,3730,881
4740,3470,209
4620,4225,12
3570,2180,123
5190,2540,1304
3700,2840,1203
4880,4875,0
4340,3715,220
4415,2185,2869
5035,2870,49
3585,2815,11543
4470,2160,3010
5875,1550,589
2740,1820,2
4900,3200,2666
4500,4135,0
4160,2665,1415
3250,3465,28415
5620,2130,2228
3470,2400,8
3610,2265,1181
5020,2905,73
5150,4655,205
4660,2110,0
5635,2215,51
4190,3295,762
4845,1675,339
5385,2645,420
4645,3955,33
4310,4090,423
2805,2180,3714
4135,3105,3324
5170,2780,0
5670,2315,689
5215,4255,120
5755,2305,622
3570,2730,1077
3180,1885,0
4510,3780,165
5030,4565,0
4705,3370,277
3630,2235,163
4775,2525,1519
4255,2350,8
4345,4570,36
4580,2935,4252
4635,2545,808
3700,2520,169
2835,1805,0
5125,4880,0
3815,2610,221
5090,4725,0
5320,3855,208
3595,2130,10
3665,2505,1553
3480,2040,0
4690,4280,203
4870,1900,13
4915,1960,27
3205,3505,567
4355,4125,1638
2840,2055,995
4435,4165,147
4620,3020,2119
5340,2275,105
3560,2080,751
3605,2235,304
4725,3455,462
4660,4960,0
3950,2375,292
4085,2485,402
5195,3925,68
4270,3680,167
5275,3965,44
2775,2310,4614
3505,2655,1113
4580,2610,0
4020,2800,327
4280,3555,855
2985,1875,0
5465,2025,701
4975,5200,0
4545,2630,1259
2880,1685,5
4390,4105,258
4295,2750,3178
5275,2530,0
3205,3380,1192
3195,2290,0
5135,4755,0
3685,2165,864
4175,3395,470
4760,3435,198
4570,3940,134
4510,2795,10563
3940,2390,96
4925,1835,0
5185,2945,420
4795,2485,3933
3975,2550,1983
4110,2715,1088
4810,2730,3439
5010,2695,5323
4350,3815,15653
4425,4180,159
4815,2050,99
5425,1735,197
3165,1985,318
2790,1770,0
3830,2950,358
4970,2905,2261
5710,1510,0
4695,2705,2511
3115,2360,87
4335,3160,2385
4495,3335,148
5045,3735,135
4185,3055,1040
4625,2885,339
5125,3775,72
4610,3360,605
4970,2590,604
3320,2100,62
4950,5025,10
4560,2970,2617
5055,4740,330
4515,5090,0
4770,4525,88
2980,2255,0
2875,2090,322
4500,4910,0
4255,3555,297
5165,4075,6234
4360,3595,1730
4610,4350,4
3010,2145,0
5620,2805,1128
3840,2935,3540
4265,3215,2055
5470,2610,0
5310,3980,248
4105,3040,343
4485,4340,10
5080,4740,127
2875,2215,1521
4800,5275,0
4475,4680,0
4705,2805,1256
4760,4540,11
3635,2870,436
4665,5165,0
3505,2330,362
2860,1805,542
5025,2770,3824
4535,3965,69
4915,5365,0
4910,3300,1720
4025,3115,11545
4770,2100,9
4760,4865,0
3190,1985,166
4395,2765,2014
4380,4125,396
3460,2740,1839
4250,4015,30
4825,5010,0
4865,3545,374
4280,2675,5722
5215,3600,258
4440,2520,1397
4665,4280,15
4685,2720,171
4495,4215,9
5410,2560,0
4555,2610,0
4890,1780,22106
5190,4075,68
4635,2110,829
4750,3455,442
3925,2375,772
3370,1830,0
4620,3345,582
3050,1890,0
4615,3890,8518
4370,4570,6
4585,4355,0
4735,4540,15
5475,2125,314
5285,2630,88
4535,2970,620
3100,2285,0
4535,2530,2503
3340,2060,0
4260,2590,71
3840,2610,129
4650,2885,6478
3890,3000,907
3710,2500,142
4160,3105,3469
4725,2025,2064
5075,3160,5281
3805,2950,8163
4715,3470,2723
5380,3890,623
3140,2360,997
5155,3095,2269
3090,3410,789
4365,2780,1057
4735,3115,588
3655,2845,469
5215,4360,726
5315,4605,644
3225,3465,5750
4570,2950,1640
5020,3235,916
4415,3175,1663
4245,2690,2057
5490,2025,456
5660,2215,15235
4670,3955,707
5630,2230,12312
4900,2210,0
5765,2405,85441
4450,4180,30
4600,4925,0
4355,4230,0
4875,4635,20
4795,4700,9
5510,2140,0
5490,2465,2709
4520,3880,112
3455,2040,3727
5160,4755,16
3290,2875,554
3735,1890,0
3660,2870,372
5115,3685,74
4690,5165,6
5050,2770,32
4010,3030,582
2725,1920,123
4500,2370,5673
4255,2675,233
4955,2690,808
4695,4785,24
5600,2830,1419
5000,4580,99
4990,2670,646
4850,5010,0
5470,2385,460
4560,3185,507
3690,2190,2162
2930,1865,0
5570,2735,218
5565,2815,1483
4530,3865,233
4855,4550,0
5595,2135,3
3895,3190,945
4965,4115,0
5465,2465,2115
3555,2055,2
4415,2520,440
5745,2320,107893
4020,3015,368
3695,2255,1443
4130,3040,3000
4345,3695,1065
3435,2740,11903
4585,3360,496
5560,2750,0
4720,2705,1837
4240,2825,9542
3065,3410,928
3520,2670,469
5190,3420,1794
3650,2340,362
5010,2920,465
3695,2920,12421
2765,1770,15
5075,4825,46
5180,3095,2239
4215,2825,4911
5250,4235,0
4750,2025,614
5515,2205,0
4560,2530,1534
5510,2575,763
4495,2450,2758
5250,2795,547
5150,3775,150
5455,2045,1595
3530,2655,1563
5465,1810,0
4865,1780,4448
4375,4205,84
5325,1720,345
5345,2480,591
5130,4250,8674
3890,2335,462
4435,3950,247
4215,4030,105
3315,2060,64
4745,4525,5
4655,2515,148
2915,2405,483
3580,2055,2461
5225,4235,0
4640,3890,16
5140,3790,265
4600,2275,4344
3495,2125,258
3060,1875,0
4660,2545,2442
5015,4665,33
4100,4375,0
4985,2755,8682
5335,4370,1
4220,1860,419
3555,2830,1034
3685,2500,576
5155,2880,569
4245,3680,1506
4325,3815,975
5230,2510,831
4320,3310,1084
3745,2325,932
3670,1865,410
3230,3505,989
4710,4365,417
5445,2385,421
4460,4165,0
4680,2515,121
2905,1865,2666
4625,4435,0
4850,2580,3241
5035,3085,1903
4845,1900,1094
3885,2295,7227
5695,2690,1437
5065,5055,11
5230,4155,75
4575,4695,0
5425,2725,835
2955,2255,329
4175,2740,945
4545,4270,0
5115,3790,17
4310,2770,2460
5590,2815,2041
4445,2945,1427
2820,2080,123
2815,2055,111
3465,2805,1512
4240,4030,0
3665,2190,852
4290,3215,4425
4860,3120,541
5370,2480,748
4925,5025,0
4925,2595,290
4490,2245,151
4675,2395,0
4945,2905,0
4155,4100,0
3075,2280,0
4360,3160,3893
5070,3735,150
4815,3820,154
5255,3885,142
2795,1835,13
5320,4520,0
4840,2050,7
4740,3030,3138
4000,3370,2523
4875,3205,2996
4800,4620,2
5430,2535,2559
4430,2860,57
4480,3250,1497
4380,4230,0
5470,1730,1206
2770,2105,680
2785,2065,106
5085,3695,11
3345,1830,79
4715,4460,189
3025,1890,446
5605,2230,1352
3720,2925,6777
4305,3735,1010
4750,2800,2267
5105,4920,2
4555,3265,113368
5175,3950,72
4460,4830,9
3865,3000,685
5165,3420,517
4590,1605,10959
5350,2600,0
4240,3585,1564
3915,2390,915
5535,2750,0
5285,1965,151
4825,2815,593
3240,1615,725
5720,1930,17
3290,2005,0
4295,4070,159
4580,4255,0
3020,1715,4
5795,2505,0
5230,4260,2439
4340,4270,0
4480,2375,9341
4160,2340,185
3960,2700,1028
4810,3385,626
4460,2845,1633
3570,2855,599
4630,4985,0
4140,2810,5619
4455,3375,1865
4800,3515,470
5130,4690,0
5395,2540,420
3060,2005,248
5175,4715,59
4135,3340,2708
5440,2635,382
3785,2280,10217
4690,3950,425
4145,3000,2125
4685,4480,2
4615,2115,5494
5120,2600,153
4840,1720,4110
2785,1850,9
5005,2570,2
5045,5170,0
3885,3090,14282
4205,2490,1054
4150,2680,16919
3625,2665,369
4300,3980,18
4465,4345,0
5050,4640,179
3295,1745,193
5620,2255,185
5165,3745,324
4880,2010,7188
5510,1785,16
5275,3185,1102
4695,4140,0
4265,1785,295
4145,4310,918
4105,2710,1683
3455,2705,972
4285,3415,2465
4605,3675,418
5145,2985,222
4680,5065,0
4050,2900,1294
3675,2840,1190
4705,2025,5270
4835,2250,11
5645,2430,234
4820,3045,544
2920,1765,0
5140,4350,24
2915,2295,555
3360,2260,1549
